Date,Ticker,Volume,Adj Close
2023-05-25,NVDA,1543911000,37.85987091064453
2020-09-04,NVDA,1463684000,12.554010391235352
2020-09-14,NVDA,1201744000,12.802403450012207
2022-09-01,NVDA,1178865000,13.882881164550781
2020-05-27,NVDA,1175892000,8.472588539123535
2023-08-24,NVDA,1156044000,47.01869201660156
2021-11-04,NVDA,1153631000,29.670312881469727
2024-03-08,NVDA,1142269000,87.27912902832031
2020-02-28,NVDA,1133252000,6.710043907165527
2023-02-23,NVDA,1117995000,23.585147857666016
